Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Release_Date,Total_Votes,Class,Total_Votes_log
36,40,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,59,FALSE,177,2,3274833,FALSE,547,1699,39,high,1.591064607
28,30,TRUE,verified,2,TRUE,8610,?,FALSE,FALSE,FALSE,36,FALSE,277,1,2219708,TRUE,303,1797,224,high,2.350248018
30,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,64,FALSE,152,0,245908,FALSE,29,7906,13,high,1.113943352
35,39,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,124,FALSE,365,3,3306405,FALSE,290,826,47,high,1.672097858
23,26,FALSE,accepted,0,TRUE,419,?,FALSE,FALSE,FALSE,11,FALSE,32,0,33966,FALSE,5,10841,1,low,0
31,34,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,55,TRUE,212,2,848363,FALSE,144,7055,4,low,0.602059991
4,9,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,26,FALSE,21,0,409421,FALSE,30,6389,1,low,0
35,36,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,27,FALSE,68,0,82508,FALSE,18,7936,5,low,0.698970004
9,23,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,18,FALSE,47,0,68548,FALSE,16,9854,-1,low,0
8,10,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,54,FALSE,34,0,74409,FALSE,10,5353,6,low,0.77815125
13,14,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,52,FALSE,93,0,2256798,FALSE,1395,1111,80,high,1.903089987
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,240,FALSE,21,0,28888,FALSE,55,7306,0,low,0
25,26,FALSE,accepted,3,FALSE,8610,?,FALSE,FALSE,FALSE,69,FALSE,239,0,1480434,FALSE,207,2914,68,high,1.832508913
53,54,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,127,FALSE,315,0,1536371,FALSE,192,853,72,high,1.857332496
38,39,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,196,TRUE,262,0,1497028,FALSE,996,1175,68,high,1.832508913
16,17,FALSE,accepted,2,FALSE,2503,1124,FALSE,FALSE,TRUE,40,TRUE,79,0,590497,FALSE,90,1905,6,low,0.77815125
52,55,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,49,FALSE,64,1,54408,FALSE,12,8735,0,low,0
44,45,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,43,TRUE,712,0,1479165,FALSE,270,423,43,high,1.633468456
40,46,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,13,FALSE,335,0,3428303,FALSE,174,2082,25,high,1.397940009
9,16,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,47,FALSE,28,0,33035,FALSE,77,7404,5,low,0.698970004
51,52,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,34,TRUE,151,0,698013,FALSE,73,2466,8,low,0.903089987
36,37,FALSE,accepted,9,FALSE,21495,34478,FALSE,FALSE,TRUE,49,TRUE,508,0,4526124,FALSE,507,401,116,high,2.064457989
44,57,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,21,FALSE,78,0,44223,FALSE,4,7467,1,low,0
28,30,FALSE,verified,0,TRUE,8610,?,FALSE,FALSE,FALSE,36,FALSE,277,1,2219708,FALSE,303,1797,86,high,1.934498451
6,8,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,203,FALSE,30,0,41400,FALSE,65,7306,10,low,1
51,52,FALSE,accepted,1,TRUE,2503,1124,FALSE,FALSE,TRUE,35,TRUE,151,0,698013,FALSE,73,2466,15,high,1.176091259
22,35,TRUE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,88,FALSE,149,12,2449361,FALSE,452,1192,4,low,0.602059991
18,24,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,47,FALSE,216,0,2254705,FALSE,226,2518,24,high,1.380211242
34,36,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,35,TRUE,100,0,541196,FALSE,28,2086,6,low,0.77815125
50,52,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,40,TRUE,79,0,138877,FALSE,22,2595,2,low,0.301029996
20,24,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,49,TRUE,191,3,1147870,FALSE,203,2841,17,high,1.230448921
18,19,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,40,FALSE,156,0,1385859,FALSE,89,826,45,high,1.653212514
55,56,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,17,TRUE,281,0,1478231,FALSE,259,5843,11,high,1.041392685
73,77,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,59,TRUE,279,1,1156612,FALSE,233,1657,18,high,1.255272505
31,32,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,37,FALSE,121,0,751230,FALSE,95,6438,109,high,2.037426498
39,43,FALSE,accepted,2,TRUE,17568,144243,FALSE,FALSE,TRUE,90,TRUE,455,3,4139198,FALSE,785,1664,36,high,1.556302501
30,38,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,38,FALSE,51,0,42338,FALSE,8,10601,10,low,1
17,18,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,38,TRUE,118,0,802089,FALSE,611,1460,30,high,1.477121255
20,21,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,64,FALSE,154,0,2714212,FALSE,215,1948,13,high,1.113943352
17,21,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,50,FALSE,126,2,312702,FALSE,48,8468,4,low,0.602059991
29,30,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,18,TRUE,110,0,505744,FALSE,68,4860,20,high,1.301029996
66,67,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,6,TRUE,246,0,2418330,FALSE,820,1545,15,high,1.176091259
27,32,FALSE,accepted,0,TRUE,419,?,FALSE,FALSE,FALSE,5,FALSE,24,0,29132,FALSE,2,10218,0,low,0
22,25,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,33,TRUE,305,0,1495678,FALSE,169,129,4,low,0.602059991
20,24,TRUE,verified,0,TRUE,17568,144243,FALSE,FALSE,TRUE,17,TRUE,191,3,1147870,TRUE,203,2841,128,high,2.10720997
35,42,FALSE,accepted,2,FALSE,598,?,FALSE,FALSE,FALSE,14,FALSE,48,0,37416,FALSE,56,7306,16,high,1.204119983
26,29,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,54,FALSE,62,1,155005,FALSE,25,6935,16,high,1.204119983
40,41,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,108,FALSE,294,0,3318872,FALSE,2527,1449,48,high,1.681241237
30,32,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,27,FALSE,70,0,233864,FALSE,72,6277,6,low,0.77815125
55,66,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,37,FALSE,50,0,49068,FALSE,6,10877,1,low,0
38,41,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,52,FALSE,93,0,243794,FALSE,37,5654,7,low,0.84509804
45,46,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,19,FALSE,191,0,2798227,FALSE,1397,1207,56,high,1.748188027
5,18,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,68,FALSE,20,0,26872,FALSE,10,9854,2,low,0.301029996
2,17,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,30,FALSE,6,0,?,FALSE,?,931,0,low,0
39,47,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,7,FALSE,231,1,1028013,FALSE,143,7768,11,high,1.041392685
16,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,21,TRUE,100,0,1376561,FALSE,138,1705,12,high,1.079181246
26,35,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,43,FALSE,32,0,47306,FALSE,23,2234,0,low,0
22,35,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,9,FALSE,149,12,2449361,FALSE,452,1192,3,low,0.477121255
8,10,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,34,FALSE,34,0,74409,FALSE,10,5353,4,low,0.602059991
21,24,TRUE,verified,2,TRUE,8610,?,FALSE,FALSE,FALSE,106,FALSE,257,2,1441789,TRUE,313,2779,183,high,2.26245109
29,30,FALSE,accepted,2,FALSE,21495,34478,FALSE,FALSE,TRUE,27,TRUE,356,0,4016170,FALSE,162,401,34,high,1.531478917
22,25,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,12,TRUE,305,0,1495678,FALSE,169,129,23,high,1.361727836
2,17,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,28,FALSE,6,0,?,FALSE,?,931,0,low,0
25,36,FALSE,unreviewed,1,FALSE,419,?,FALSE,FALSE,FALSE,85,FALSE,25,0,38090,FALSE,2,10877,1,low,0
38,40,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,120,TRUE,147,0,1054515,FALSE,245,4773,52,high,1.716003344
12,13,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,34,FALSE,168,0,5132018,FALSE,475,1747,42,high,1.62324929
22,24,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,189,TRUE,366,1,2267806,FALSE,211,401,64,high,1.806179974
25,27,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,40,FALSE,153,0,2542718,FALSE,168,2217,16,high,1.204119983
17,18,FALSE,accepted,5,TRUE,21495,34478,FALSE,FALSE,TRUE,261,TRUE,319,0,3190791,FALSE,366,625,232,high,2.365487985
81,84,TRUE,verified,11,FALSE,10964,?,FALSE,FALSE,FALSE,35,FALSE,251,2,3670474,TRUE,495,1699,443,high,2.646403726
26,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,125,FALSE,84,0,174452,FALSE,23,7249,8,low,0.903089987
12,13,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,66,FALSE,104,0,1361667,FALSE,66,751,41,high,1.612783857
15,23,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,80,FALSE,32,0,27804,FALSE,75,6725,4,low,0.602059991
12,13,FALSE,accepted,2,FALSE,8610,?,FALSE,FALSE,FALSE,175,FALSE,104,0,1361667,FALSE,66,751,59,high,1.770852012
27,28,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,9,FALSE,196,0,3183017,FALSE,226,1929,7,low,0.84509804
25,26,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,158,TRUE,377,0,1878910,FALSE,389,191,82,high,1.913813852
20,29,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,149,FALSE,66,0,55588,FALSE,3,9854,0,low,0
66,67,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,36,TRUE,117,0,275989,FALSE,163,1434,1,low,0
22,41,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,39,FALSE,30,0,29649,FALSE,3,10877,1,low,0
47,49,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,53,TRUE,181,0,884987,FALSE,117,1986,4,low,0.602059991
25,27,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,82,FALSE,153,0,2542718,FALSE,168,2217,9,low,0.954242509
24,27,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,54,FALSE,21,0,33958,FALSE,50,7306,0,low,0
66,67,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,36,TRUE,246,0,2418330,FALSE,820,1545,13,high,1.113943352
25,26,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,201,TRUE,377,0,1878910,FALSE,389,191,68,high,1.832508913
41,49,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,56,FALSE,63,0,57364,FALSE,6,7936,1,low,0
13,15,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,74,TRUE,159,0,1329333,FALSE,136,136,30,high,1.477121255
11,25,FALSE,accepted,1,FALSE,419,?,FALSE,FALSE,FALSE,97,FALSE,31,0,34645,FALSE,3,11011,6,low,0.77815125
27,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,36,FALSE,142,0,589526,FALSE,94,8179,4,low,0.602059991
17,20,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,32,TRUE,152,1,1204637,FALSE,210,5733,53,high,1.72427587
47,51,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,38,TRUE,346,3,3910160,FALSE,380,2036,29,high,1.462397998
55,57,TRUE,verified,40,TRUE,17568,144243,FALSE,FALSE,TRUE,156,TRUE,290,1,1404525,TRUE,294,1685,744,high,2.871572936
11,14,FALSE,accepted,3,FALSE,419,?,FALSE,FALSE,FALSE,33,FALSE,31,0,32188,FALSE,?,9854,6,low,0.77815125
27,32,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,43,FALSE,120,0,357887,FALSE,44,8048,7,low,0.84509804
5,18,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,31,FALSE,20,0,26872,FALSE,10,9854,2,low,0.301029996
39,44,FALSE,unreviewed,0,FALSE,2503,1124,FALSE,FALSE,TRUE,25,TRUE,54,0,150795,FALSE,8,1986,0,low,0
23,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,51,FALSE,60,0,53974,FALSE,9,7210,1,low,0
55,66,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,83,FALSE,50,0,49068,FALSE,6,10877,2,low,0.301029996
55,57,FALSE,verified,7,TRUE,17568,144243,FALSE,FALSE,TRUE,156,TRUE,290,1,1404525,FALSE,294,1685,133,high,2.123851641
13,15,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,32,FALSE,66,0,311514,FALSE,89,5599,2,low,0.301029996
13,18,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,88,FALSE,95,0,932378,FALSE,84,5367,24,high,1.380211242
39,42,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,38,TRUE,393,2,7086094,FALSE,669,2034,27,high,1.431363764
43,45,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,39,TRUE,114,0,335010,FALSE,38,3575,8,low,0.903089987
54,56,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,79,TRUE,295,0,1338433,FALSE,198,3188,40,high,1.602059991
40,41,FALSE,accepted,1,TRUE,10964,?,FALSE,FALSE,FALSE,93,FALSE,294,0,3318872,FALSE,2527,1449,108,high,2.033423755
18,21,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,58,FALSE,35,0,38870,FALSE,60,7089,0,low,0
55,56,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,71,FALSE,370,0,1318014,FALSE,525,1162,38,high,1.579783597
30,38,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,91,FALSE,51,0,42338,FALSE,8,10601,0,low,0
27,32,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,41,FALSE,120,0,357887,FALSE,44,8048,0,low,0
35,39,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,12,FALSE,277,3,3184871,FALSE,369,1797,4,low,0.602059991
17,20,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,82,TRUE,152,1,1204637,FALSE,210,5733,41,high,1.612783857
42,43,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,47,FALSE,195,0,3081814,FALSE,165,2378,13,high,1.113943352
51,52,FALSE,accepted,1,TRUE,21495,34478,FALSE,FALSE,TRUE,87,TRUE,360,0,2016243,FALSE,1267,1162,71,high,1.851258349
36,37,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,45,TRUE,508,0,4526124,FALSE,507,401,37,high,1.568201724
30,31,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,49,TRUE,82,0,140642,FALSE,18,4646,14,high,1.146128036
48,51,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,31,TRUE,292,2,1384638,FALSE,302,6578,69,high,1.838849091
22,23,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,43,FALSE,127,0,1558247,FALSE,50,826,77,high,1.886490725
4,13,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,111,FALSE,21,0,28888,FALSE,55,7306,1,low,0
17,19,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,283,FALSE,70,0,381218,FALSE,80,5309,44,high,1.643452676
53,54,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,41,TRUE,251,0,1310185,FALSE,380,5843,40,high,1.602059991
62,69,TRUE,verified,22,TRUE,8610,?,FALSE,FALSE,FALSE,48,FALSE,372,6,6159849,TRUE,319,2238,571,high,2.756636108
8,16,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,80,FALSE,27,0,182769,FALSE,80,7306,1,low,0
11,14,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,142,FALSE,31,0,32188,FALSE,?,9854,5,low,0.698970004
22,26,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,103,FALSE,41,0,415789,FALSE,59,5701,4,low,0.602059991
29,38,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,4,FALSE,84,0,332843,FALSE,96,5360,4,low,0.602059991
9,12,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,47,FALSE,58,0,240321,FALSE,24,8132,10,low,1
29,38,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,9,FALSE,84,0,332843,FALSE,96,5360,4,low,0.602059991
24,25,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,37,FALSE,175,0,1691176,FALSE,204,863,29,high,1.462397998
24,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,28,FALSE,55,0,58072,FALSE,12,7173,1,low,0
5,18,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,67,FALSE,20,0,26872,FALSE,10,9854,3,low,0.477121255
20,24,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,50,TRUE,191,3,1147870,FALSE,203,2841,43,high,1.633468456
2,17,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,46,FALSE,6,0,?,FALSE,?,931,0,low,0
50,53,TRUE,verified,0,FALSE,8610,?,FALSE,FALSE,FALSE,103,FALSE,316,2,2524716,TRUE,382,1797,146,high,2.164352856
24,29,TRUE,verified,1,TRUE,8610,?,FALSE,FALSE,FALSE,19,FALSE,195,4,2724546,TRUE,198,2477,130,high,2.113943352
53,55,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,39,TRUE,322,0,1121576,FALSE,254,2784,17,high,1.230448921
56,59,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,17,FALSE,134,0,608156,FALSE,83,4001,24,high,1.380211242
37,40,TRUE,verified,1,FALSE,693,?,FALSE,FALSE,FALSE,107,FALSE,96,1,253453,TRUE,33,7936,209,high,2.320146286
11,12,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,261,FALSE,216,0,3708670,FALSE,204,826,395,high,2.596597096
20,24,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,54,TRUE,191,3,1147870,FALSE,203,2841,5,low,0.698970004
84,89,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,7,TRUE,552,4,5613108,FALSE,2095,2036,31,high,1.491361694
26,27,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,1045,FALSE,84,0,174452,FALSE,23,7249,26,high,1.414973348
18,32,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,71,FALSE,37,0,36710,FALSE,2,9854,4,low,0.602059991
65,67,FALSE,accepted,2,FALSE,8610,?,FALSE,FALSE,FALSE,94,FALSE,362,0,2968632,FALSE,314,2766,24,high,1.380211242
10,16,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,14,FALSE,28,0,36933,FALSE,47,7089,0,low,0
18,19,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,32,FALSE,156,0,1385859,FALSE,89,826,111,high,2.045322979
98,101,TRUE,verified,2,FALSE,21495,34478,FALSE,FALSE,TRUE,98,TRUE,552,2,2049199,TRUE,111,2036,262,high,2.418301291
110,117,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,10,TRUE,149,0,314608,FALSE,338,1475,3,low,0.477121255
27,32,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,55,FALSE,120,0,357887,FALSE,44,8048,0,low,0
17,24,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,30,FALSE,31,0,34150,FALSE,6,7509,0,low,0
20,21,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,134,TRUE,247,0,2330119,FALSE,168,401,126,high,2.100370545
8,9,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,102,FALSE,84,0,1633034,FALSE,49,782,71,high,1.851258349
18,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,668,TRUE,827,0,9407569,FALSE,949,416,876,high,2.942504106
21,22,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,57,FALSE,218,0,2302935,FALSE,163,541,6,low,0.77815125
19,21,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,74,FALSE,28,0,154723,FALSE,78,6725,1,low,0
1,12,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,36,FALSE,8,0,41280,FALSE,2,10877,1,low,0
30,32,FALSE,accepted,1,TRUE,2660,?,FALSE,FALSE,FALSE,20,FALSE,212,1,994904,FALSE,262,7159,31,high,1.491361694
42,48,FALSE,unreviewed,0,FALSE,2503,1124,FALSE,FALSE,TRUE,117,TRUE,104,0,315757,FALSE,44,?,15,high,1.176091259
30,32,TRUE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,59,FALSE,212,1,994904,FALSE,262,7159,-3,low,0
27,29,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,155,FALSE,60,0,101327,FALSE,71,7306,3,low,0.477121255
27,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,50,FALSE,142,0,589526,FALSE,94,8179,15,high,1.176091259
23,26,FALSE,accepted,0,TRUE,419,?,FALSE,FALSE,FALSE,62,FALSE,32,0,33966,FALSE,5,10841,2,low,0.301029996
39,40,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,60,FALSE,83,0,173703,FALSE,34,7985,1,low,0
0,7,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,45,FALSE,9,0,5594,FALSE,3,754,2,low,0.301029996
110,117,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,42,TRUE,149,0,314608,FALSE,338,1475,1,low,0
42,43,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,63,TRUE,218,0,1104987,FALSE,275,1060,7,low,0.84509804
43,47,FALSE,unreviewed,0,TRUE,419,?,FALSE,FALSE,FALSE,34,FALSE,54,0,36616,FALSE,?,720,1,low,0
45,48,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,45,FALSE,65,0,71516,FALSE,15,8790,0,low,0
45,46,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,94,FALSE,191,0,2798227,FALSE,1397,1207,7,low,0.84509804
31,34,TRUE,verified,26,TRUE,17568,144243,FALSE,FALSE,TRUE,146,TRUE,212,2,848363,TRUE,144,7055,1034,high,3.014520539
16,19,FALSE,accepted,2,TRUE,21495,34478,FALSE,FALSE,TRUE,29,TRUE,100,0,1376561,FALSE,138,1705,11,high,1.041392685
20,31,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,7,FALSE,65,0,167114,FALSE,92,7114,6,low,0.77815125
26,28,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,163,FALSE,128,0,323029,FALSE,54,8132,10,low,1
81,84,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,26,FALSE,251,2,3670474,FALSE,495,1699,2,low,0.301029996
17,20,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,33,TRUE,152,1,1204637,FALSE,210,5733,51,high,1.707570176
16,22,TRUE,verified,4,FALSE,2660,?,FALSE,FALSE,FALSE,23,FALSE,95,1,234474,TRUE,28,8132,150,high,2.176091259
26,37,FALSE,accepted,0,TRUE,598,?,FALSE,FALSE,FALSE,45,FALSE,34,0,80238,FALSE,12,?,0,low,0
25,26,FALSE,accepted,1,TRUE,17568,144243,FALSE,FALSE,TRUE,66,TRUE,377,0,1878910,FALSE,389,191,78,high,1.892094603
29,32,FALSE,accepted,2,TRUE,17568,144243,FALSE,FALSE,TRUE,103,TRUE,175,0,990612,FALSE,273,3204,19,high,1.278753601
21,24,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,52,FALSE,257,2,1441789,FALSE,313,2779,34,high,1.531478917
19,20,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,95,FALSE,433,0,6490108,FALSE,740,121,124,high,2.093421685
16,22,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,47,FALSE,95,1,234474,FALSE,28,8132,0,low,0
27,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,42,FALSE,142,0,589526,FALSE,94,8179,18,high,1.255272505
55,56,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,22,FALSE,370,0,1318014,FALSE,525,1162,50,high,1.698970004
29,34,FALSE,accepted,2,TRUE,2660,?,FALSE,FALSE,FALSE,40,FALSE,100,0,244114,FALSE,29,7906,9,low,0.954242509
55,62,FALSE,unreviewed,0,TRUE,8610,?,FALSE,FALSE,FALSE,35,FALSE,226,4,1891346,FALSE,94,2074,3,low,0.477121255
38,40,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,76,TRUE,147,0,1054515,FALSE,245,4773,65,high,1.812913357
11,20,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,52,FALSE,36,0,29021,FALSE,51,7089,2,low,0.301029996
41,49,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,105,FALSE,63,0,57364,FALSE,6,7936,1,low,0
